TRANS_DIST	TIME	A	B	C	MT0	MT1	MT2	MT3	MT4	MT5	MT6	J0	J1	J2	J3	J4	J5	J6	ROT_DIST	X	Y	Z	JS_DIST	FX	FY	FZ	TA	TB	TC	
2.29477	26110	-0.393	0.000	3.142	0.321	55.958	-3.480	-9.940	0.276	-0.109	0.105	-0.390	1.007	0.202	-1.729	-0.404	0.447	-2.662	0.00023	484.701	-113.646	-135.165	0.01637	0.808	-0.679	1.591	-0.282	-0.051	0.079	
0.01479	26363	-0.393	0.000	3.142	0.284	55.228	-3.465	-10.800	0.182	-0.112	0.151	-0.390	1.007	0.202	-1.729	-0.404	0.447	-2.662	0.00003	484.687	-113.643	-135.166	0.00005	0.761	-0.675	1.525	-0.274	-0.036	0.078	
4.02925	26584	-0.393	-0.000	-3.142	0.450	56.168	-3.681	-10.091	0.178	-0.144	0.155	-0.391	1.010	0.202	-1.721	-0.400	0.452	-2.667	0.00034	488.416	-115.167	-135.162	0.01223	0.442	-1.035	1.253	-0.539	0.218	0.100	
6.16558	26865	-0.393	-0.000	-3.142	0.147	56.547	-3.778	-10.459	0.226	-0.069	0.087	-0.391	1.017	0.202	-1.699	-0.391	0.465	-2.680	0.00021	494.112	-117.528	-135.156	0.03097	0.713	-0.868	1.858	-0.445	0.011	0.068	
0.15447	27097	-0.393	0.000	3.142	0.142	56.672	-3.739	-10.293	0.228	-0.092	0.086	-0.391	1.018	0.202	-1.698	-0.390	0.466	-2.681	0.00023	493.969	-117.471	-135.145	0.00190	0.752	-1.070	1.552	-0.529	0.002	0.070	
0.59098	27330	-0.393	-0.000	-3.142	0.376	57.016	-3.705	-10.690	0.172	-0.168	0.145	-0.391	1.018	0.202	-1.698	-0.390	0.466	-2.681	0.00049	494.522	-117.665	-135.067	0.00006	0.494	-1.030	1.605	-0.603	0.220	0.109	
6.25061	27612	-0.392	0.001	-3.142	5.466	59.354	2.188	-13.275	1.498	-0.156	-0.119	-0.392	1.024	0.202	-1.678	-0.382	0.479	-2.692	0.00131	500.340	-119.931	-135.346	0.02766	-3.617	-7.189	1.020	-0.838	0.341	-0.045	
0.86735	27846	-0.392	-0.000	-3.141	7.356	60.218	4.468	-13.626	1.807	-0.311	-0.167	-0.391	1.026	0.202	-1.673	-0.380	0.481	-2.694	0.00105	501.145	-120.205	-135.171	0.00621	-3.785	-12.420	2.794	-1.109	0.199	-0.118	
1.66403	28080	-0.393	-0.000	3.141	0.561	57.315	-3.443	-10.756	0.492	0.168	-0.044	-0.392	1.025	0.202	-1.676	-0.381	0.479	-2.693	0.00125	499.494	-120.412	-135.149	0.00412	1.327	-1.879	0.961	-0.436	-0.661	0.007	
3.48533	28362	-0.393	-0.000	3.141	0.215	56.774	-3.495	-10.554	0.423	0.058	-0.023	-0.392	1.021	0.202	-1.688	-0.386	0.472	-2.686	0.00057	496.448	-118.718	-135.125	0.01587	1.634	-0.488	1.388	-0.163	-0.593	0.029	
0.21051	28613	-0.393	-0.000	-3.142	0.282	59.312	-3.790	-10.825	0.363	0.002	0.019	-0.391	1.020	0.202	-1.689	-0.387	0.471	-2.685	0.00034	496.574	-118.550	-135.134	0.00232	1.484	-0.674	1.566	-0.216	-0.510	0.024	
4.04266	28846	-0.393	-0.000	3.142	0.289	56.015	-3.273	-10.303	0.166	-0.218	0.146	-0.391	1.015	0.202	-1.691	-0.383	0.474	-2.688	0.00021	496.520	-118.581	-131.092	0.00741	1.289	-0.290	3.013	-0.127	-0.169	0.052	
18.86668	29126	-0.393	-0.000	3.142	0.286	54.707	-3.334	-11.061	0.180	-0.167	0.138	-0.391	0.975	0.202	-1.706	-0.357	0.496	-2.708	0.00011	496.536	-118.519	-112.226	0.05861	1.014	-0.585	2.404	-0.311	-0.044	0.058	
7.09606	29407	-0.393	0.000	3.142	0.296	56.036	-3.400	-11.422	0.236	-0.107	0.106	-0.391	0.952	0.202	-1.714	-0.342	0.510	-2.720	0.00030	496.419	-118.506	-105.131	0.03394	1.150	-0.492	1.792	-0.222	-0.162	0.046	
0.00718	29610	-0.393	0.000	3.142	0.171	55.918	-3.407	-11.336	0.232	-0.090	-0.108	-0.391	0.952	0.202	-1.714	-0.342	0.510	-2.720	0.00013	496.422	-118.505	-105.124	0.00012	1.290	-0.233	1.537	-0.039	-0.282	-0.077	
0.00371	29892	-0.551	0.000	3.142	0.031	55.964	-3.463	-11.382	0.289	-0.118	0.031	-0.391	0.952	0.202	-1.714	-0.342	0.510	-2.610	0.15784	496.419	-118.504	-105.124	0.11011	1.189	-0.520	1.652	-0.101	-0.316	-0.089	
0.00165	30171	-0.960	0.000	3.141	0.034	55.958	-3.552	-11.391	0.261	-0.092	-0.014	-0.391	0.952	0.202	-1.714	-0.342	0.510	-2.226	0.40984	496.417	-118.504	-105.124	0.38397	0.840	-0.984	1.525	-0.262	-0.241	-0.087	
0.00101	30452	-1.405	0.000	3.141	0.148	55.802	-3.463	-11.385	0.269	-0.069	-0.073	-0.391	0.952	0.202	-1.714	-0.342	0.510	-1.783	0.44424	496.416	-118.504	-105.124	0.44261	0.293	-1.314	1.521	-0.399	-0.103	-0.091	
0.00080	30734	-1.815	-0.000	3.141	0.108	55.846	-3.444	-11.340	0.285	-0.035	-0.131	-0.391	0.952	0.202	-1.714	-0.342	0.510	-1.353	0.41034	496.415	-118.504	-105.125	0.43077	-0.080	-1.392	1.563	-0.460	-0.019	-0.115	
0.00010	31017	-1.963	-0.000	3.141	0.106	55.878	-3.486	-11.355	0.273	-0.074	-0.087	-0.391	0.952	0.202	-1.714	-0.342	0.510	-1.153	0.14835	496.415	-118.504	-105.125	0.20001	-0.204	-1.281	1.541	-0.431	0.032	-0.091	
0.00016	31264	-1.964	-0.000	3.141	0.063	55.932	-3.519	-11.399	0.269	-0.074	-0.122	-0.391	0.952	0.202	-1.714	-0.342	0.510	-1.149	0.00021	496.415	-118.504	-105.124	0.00348	-0.176	-1.271	1.529	-0.439	0.007	-0.103	
0.00060	31532	-2.079	-0.000	3.141	0.132	55.813	-3.465	-11.388	0.313	-0.053	-0.135	-0.391	0.952	0.202	-1.714	-0.342	0.510	-1.073	0.11557	496.415	-118.503	-105.125	0.07590	-0.480	-1.301	1.514	-0.484	0.093	-0.112	
0.00081	31811	-2.468	-0.000	3.142	0.128	55.867	-3.564	-11.267	0.198	-0.035	0.291	-0.391	0.952	0.202	-1.714	-0.342	0.510	-0.718	0.38926	496.414	-118.503	-105.125	0.35513	-0.984	-0.971	1.550	-0.413	0.285	-0.104	
0.00096	32091	-2.911	-0.000	3.142	0.071	55.878	-3.492	-11.427	0.380	-0.039	-0.288	-0.391	0.952	0.202	-1.714	-0.342	0.510	-0.277	0.44262	496.414	-118.502	-105.125	0.44103	-1.269	-0.485	1.504	-0.300	0.408	-0.112	
0.00031	32370	2.947	-0.000	-3.142	0.142	55.899	-3.450	-11.369	0.201	-0.077	-0.005	-0.391	0.952	0.202	-1.714	-0.342	0.510	0.159	0.42489	496.414	-118.502	-105.125	0.43588	-1.328	0.055	1.547	-0.129	0.464	-0.098	
0.00072	32651	2.752	-0.000	-3.142	0.078	55.891	-3.496	-11.397	0.274	-0.059	-0.106	-0.391	0.952	0.202	-1.714	-0.342	0.510	0.407	0.19499	496.414	-118.502	-105.125	0.24833	-1.333	0.177	1.532	-0.104	0.483	-0.104	
0.00031	32933	2.749	-0.000	-3.142	0.137	54.113	-3.350	-11.342	0.412	0.078	-0.104	-0.391	0.952	0.202	-1.714	-0.342	0.510	0.422	0.00347	496.414	-118.502	-105.125	0.01452	-1.342	0.263	1.667	-0.058	0.492	-0.066	
4.12129	33167	2.749	-0.000	-3.142	0.134	54.732	-3.334	-10.265	0.516	0.073	-0.119	-0.391	0.957	0.202	-1.713	-0.345	0.507	0.424	0.00035	496.442	-118.491	-109.246	0.00735	-1.407	0.553	1.968	-0.008	0.791	-0.024	
18.78080	33448	2.749	0.000	-3.142	0.126	57.854	-3.782	-10.616	0.513	0.172	-0.130	-0.391	0.997	0.202	-1.698	-0.371	0.484	0.444	0.00019	496.542	-118.538	-128.027	0.05844	-1.260	0.513	0.183	0.059	0.772	-0.012	
7.11509	33730	2.749	0.000	-3.142	0.352	57.061	-3.600	-10.523	0.475	0.153	-0.096	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.456	0.00006	496.562	-118.542	-135.142	0.03412	-1.549	0.773	1.506	0.188	0.779	0.005	
0.03466	33980	2.749	0.000	3.142	0.480	57.084	-3.577	-10.513	0.459	0.140	-0.054	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.456	0.00003	496.537	-118.522	-135.156	0.00020	-1.496	0.811	1.402	0.203	0.740	0.008	
0.00290	34213	2.766	0.000	3.142	0.121	56.715	-3.782	-10.423	0.516	0.102	0.134	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.449	0.01682	496.539	-118.521	-135.157	0.00721	-1.261	0.821	1.063	0.313	0.561	0.156	
0.00614	34496	2.917	0.000	-3.142	0.270	57.055	-3.668	-10.494	0.395	0.077	0.169	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.323	0.15129	496.544	-118.517	-135.158	0.12603	-1.406	0.735	1.248	0.270	0.606	0.166	
0.00901	34774	3.100	0.000	-3.142	0.262	56.836	-3.658	-10.440	0.467	0.123	0.138	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.128	0.18268	496.549	-118.510	-135.158	0.19538	-1.544	0.550	1.256	0.195	0.678	0.177	
0.00309	35056	-3.142	0.000	-3.142	0.321	56.940	-3.635	-10.461	0.462	0.131	0.092	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.064	0.04182	496.552	-118.508	-135.158	0.06394	-1.576	0.354	1.169	0.091	0.715	0.141	
0.00142	35321	-3.142	0.000	-3.142	0.060	57.012	-3.771	-10.700	0.461	0.013	0.099	-0.391	1.020	0.202	-1.689	-0.387	0.471	0.064	0.00002	496.553	-118.507	-135.158	0.00004	-1.573	0.375	1.141	0.100	0.714	0.138	
2.83738	35569	3.141	0.000	-3.142	-0.051	56.964	-3.532	-10.871	0.221	-0.116	0.122	-0.390	1.022	0.202	-1.684	-0.384	0.475	0.062	0.00034	499.389	-118.515	-135.085	0.00719	-0.398	-0.515	1.479	-0.381	0.035	0.018	
6.86886	35849	-3.141	0.000	-3.141	-0.374	57.252	-3.734	-10.980	0.305	-0.086	0.090	-0.385	1.030	0.202	-1.662	-0.376	0.488	0.055	0.00042	506.258	-118.526	-135.140	0.02964	-0.495	-0.332	0.798	-0.287	0.099	0.015	
0.18476	36133	-3.142	-0.000	-3.142	-0.186	57.390	-3.719	-10.863	0.298	-0.084	0.083	-0.384	1.031	0.202	-1.658	-0.374	0.491	0.054	0.00018	506.441	-118.499	-135.139	0.00557	-0.864	-0.389	1.081	-0.335	0.257	0.022	
0.40975	36365	-3.141	0.000	-3.141	-0.288	57.697	-3.492	-10.733	0.217	-0.293	0.138	-0.384	1.031	0.202	-1.658	-0.374	0.491	0.054	0.00036	506.841	-118.578	-135.103	0.00004	-0.131	-0.244	0.855	-0.253	-0.063	0.014	
6.98726	36649	3.141	-0.000	-3.142	-0.032	59.605	-3.687	-11.267	0.238	-0.173	0.123	-0.380	1.038	0.202	-1.638	-0.367	0.503	0.049	0.00043	513.828	-118.498	-135.141	0.02618	-0.568	-0.553	1.247	-0.339	0.077	0.015	
2.60741	36932	-3.142	-0.000	-3.142	-0.175	58.390	-3.742	-11.279	0.268	-0.115	0.080	-0.378	1.042	0.202	-1.626	-0.363	0.511	0.045	0.00020	516.435	-118.494	-135.150	0.01621	-1.015	-0.277	1.432	-0.270	0.264	0.004	
0.04169	37133	-3.142	-0.000	-3.142	-0.684	58.327	-4.026	-12.453	0.254	-0.095	0.116	-0.378	1.042	0.202	-1.626	-0.363	0.511	0.045	0.00005	516.457	-118.494	-135.115	0.00008	-0.964	-0.421	1.384	-0.334	0.258	0.003	
3.69499	37368	-3.141	-0.000	-3.142	-0.321	58.300	-3.832	-11.673	0.196	-0.069	0.131	-0.376	1.045	0.202	-1.618	-0.360	0.516	0.043	0.00009	520.151	-118.479	-135.188	0.01073	-0.434	-0.289	1.283	-0.272	0.025	0.012	
6.32543	37649	-3.141	0.000	-3.142	-0.324	58.928	-3.804	-11.794	0.269	-0.113	0.030	-0.371	1.053	0.202	-1.595	-0.353	0.530	0.038	0.00005	526.476	-118.490	-135.177	0.02992	-0.894	-0.475	1.326	-0.345	0.218	-0.030	
0.05760	37898	3.141	-0.000	-3.142	-0.179	58.996	-3.771	-11.761	0.277	-0.111	0.078	-0.371	1.054	0.202	-1.593	-0.352	0.531	0.037	0.00029	526.426	-118.492	-135.150	0.00205	-0.819	-0.410	1.173	-0.304	0.209	0.005	
0.48389	38132	-3.141	0.000	-3.141	-0.457	59.763	-3.973	-11.982	0.193	-0.177	0.112	-0.371	1.054	0.202	-1.593	-0.352	0.531	0.037	0.00051	526.902	-118.549	-135.083	0.00005	-0.210	-0.405	1.126	-0.296	-0.025	-0.001	
6.81365	38413	3.142	-0.000	-3.142	0.050	60.105	-3.742	-11.748	0.210	-0.224	0.120	-0.367	1.061	0.202	-1.573	-0.346	0.543	0.032	0.00038	533.715	-118.492	-135.135	0.02624	-0.648	-0.395	1.409	-0.286	0.092	0.002	
2.72835	38694	-3.142	-0.000	-3.142	-0.156	60.163	-3.823	-12.354	0.326	-0.082	0.059	-0.364	1.066	0.202	-1.560	-0.342	0.551	0.030	0.00012	536.443	-118.502	-135.148	0.01684	-0.940	-0.528	1.286	-0.377	0.277	-0.001	
0.01360	38928	-3.142	-0.000	-3.142	-1.004	59.416	-4.133	-13.210	0.261	-0.110	0.116	-0.364	1.066	0.202	-1.560	-0.342	0.551	0.030	0.00002	536.446	-118.512	-135.139	0.00003	-1.023	-0.278	1.256	-0.276	0.290	0.005	
4.01686	39178	-3.141	0.000	-3.142	-0.441	60.316	-3.962	-12.869	0.215	-0.111	0.113	-0.362	1.069	0.202	-1.551	-0.340	0.557	0.028	0.00023	540.463	-118.484	-135.139	0.01177	-0.456	-0.380	0.904	-0.262	0.018	0.010	
5.96965	39459	3.142	-0.000	-3.142	-0.188	60.999	-3.861	-12.730	0.289	-0.072	0.097	-0.358	1.078	0.202	-1.527	-0.334	0.571	0.023	0.00030	546.433	-118.479	-135.193	0.03016	-0.895	-0.539	1.437	-0.359	0.258	0.008	
0.08062	39740	-3.142	-0.000	-3.142	-0.157	60.740	-3.786	-12.655	0.289	-0.068	0.085	-0.358	1.078	0.202	-1.526	-0.333	0.572	0.022	0.00011	546.438	-118.500	-135.115	0.00154	-1.085	-0.434	1.287	-0.315	0.334	0.007	
1.30132	39973	-3.142	0.000	-3.141	-0.325	60.927	-3.854	-12.934	0.232	-0.200	0.132	-0.357	1.078	0.202	-1.525	-0.333	0.572	0.022	0.00012	547.739	-118.499	-135.142	0.00109	-0.622	-0.394	1.502	-0.279	0.066	0.007	
6.96857	40253	-3.141	-0.000	-3.142	-0.120	61.209	-3.571	-12.949	0.294	-0.172	0.104	-0.353	1.087	0.202	-1.501	-0.327	0.587	0.018	0.00024	554.707	-118.481	-135.159	0.03062	-0.831	-0.331	1.118	-0.211	0.142	0.010	
1.65778	40496	-3.142	-0.000	-3.142	-0.155	61.424	-3.803	-13.131	0.298	-0.117	0.058	-0.351	1.091	0.202	-1.492	-0.325	0.592	0.016	0.00013	556.365	-118.470	-135.166	0.01239	-0.776	-0.489	1.125	-0.321	0.183	-0.017	
0.07830	40749	-3.142	-0.000	-3.142	-1.109	60.868	-4.246	-13.939	0.252	-0.097	0.112	-0.351	1.091	0.202	-1.492	-0.325	0.592	0.016	0.00010	556.432	-118.494	-135.135	0.00016	-0.745	-0.395	1.104	-0.284	0.171	-0.007	
4.12767	40983	-3.141	-0.000	-3.142	-0.539	61.667	-3.974	-13.330	0.224	-0.171	0.118	-0.349	1.095	0.202	-1.481	-0.323	0.598	0.014	0.00007	560.560	-118.515	-135.158	0.01300	-0.387	-0.343	1.209	-0.239	-0.011	0.001	
5.92624	41264	-3.142	-0.000	-3.142	-0.227	62.384	-3.871	-13.567	0.305	-0.096	0.067	-0.345	1.104	0.202	-1.457	-0.317	0.613	0.010	0.00009	566.486	-118.481	-135.193	0.03061	-0.931	-0.561	1.361	-0.367	0.244	-0.014	
0.09307	41545	-3.142	-0.000	-3.142	-0.173	62.380	-3.837	-13.547	0.314	-0.094	0.064	-0.345	1.104	0.202	-1.456	-0.317	0.613	0.010	0.00005	566.420	-118.476	-135.127	0.00104	-1.032	-0.557	1.266	-0.364	0.288	-0.012	
1.71824	41796	3.142	0.000	-3.141	-0.091	62.770	-3.785	-13.818	0.261	-0.171	0.123	-0.344	1.105	0.202	-1.454	-0.317	0.614	0.009	0.00021	568.136	-118.563	-135.137	0.00220	-0.553	-0.481	0.763	-0.291	0.039	0.011	
7.04824	42078	3.142	-0.000	-3.141	-0.109	63.286	-3.764	-14.083	0.327	-0.106	0.078	-0.340	1.115	0.202	-1.429	-0.312	0.629	0.005	0.00015	575.184	-118.511	-135.171	0.03226	-0.842	-0.612	1.432	-0.345	0.168	0.005	
1.30751	42358	-3.142	0.000	-3.142	-0.305	63.192	-3.919	-14.041	0.322	-0.105	0.076	-0.338	1.118	0.202	-1.420	-0.310	0.635	0.004	0.00012	576.490	-118.503	-135.107	0.01126	-0.941	-0.493	1.260	-0.331	0.248	-0.002	
0.00698	42545	-3.142	0.000	-3.142	-0.030	63.381	-3.698	-14.367	0.296	-0.194	0.140	-0.338	1.118	0.202	-1.420	-0.310	0.635	0.004	0.00001	576.497	-118.504	-135.109	0.00001	-1.021	-0.601	1.397	-0.353	0.194	0.010	
6.07157	42826	-3.142	0.000	-3.142	0.214	64.075	-3.772	-14.103	0.247	-0.220	0.124	-0.335	1.125	0.202	-1.402	-0.306	0.645	0.001	0.00003	582.568	-118.484	-135.176	0.02286	-0.472	-0.360	0.792	-0.230	-0.009	0.022	
3.83359	43108	-3.142	-0.000	-3.142	-0.190	63.752	-3.833	-14.421	0.332	-0.114	0.056	-0.332	1.132	0.202	-1.383	-0.303	0.656	-0.002	0.00018	586.401	-118.467	-135.173	0.02361	-0.830	-0.547	1.118	-0.345	0.202	-0.017	
0.02176	43357	-3.142	-0.000	3.142	-0.262	64.437	-3.897	-15.128	0.371	-0.073	0.065	-0.332	1.132	0.202	-1.383	-0.303	0.656	-0.002	0.00003	586.382	-118.459	-135.175	0.00017	-0.848	-0.524	1.051	-0.342	0.215	-0.013	
2.91677	43593	3.141	0.000	-3.142	0.015	64.505	-3.705	-14.752	0.286	-0.221	0.106	-0.331	1.135	0.202	-1.377	-0.302	0.660	-0.003	0.00028	589.298	-118.494	-135.123	0.00763	-0.753	-0.766	1.195	-0.393	0.084	-0.002	
6.95722	43873	3.141	0.000	-3.142	-0.345	64.305	-3.827	-14.726	0.351	-0.122	0.051	-0.326	1.145	0.202	-1.351	-0.297	0.675	-0.007	0.00018	596.255	-118.474	-135.143	0.03310	-0.577	-0.634	0.804	-0.358	0.090	-0.007	
0.18992	44156	-3.142	-0.000	-3.142	-0.261	64.544	-3.846	-14.892	0.355	-0.116	0.051	-0.325	1.147	0.202	-1.346	-0.296	0.678	-0.008	0.00026	596.444	-118.489	-135.152	0.00673	-0.794	-0.534	1.023	-0.338	0.191	-0.012	
0.72053	44404	3.142	0.000	-3.141	-0.266	64.666	-3.816	-15.536	0.273	-0.110	0.125	-0.325	1.147	0.202	-1.346	-0.296	0.678	-0.008	0.00041	597.150	-118.607	-135.069	0.00011	-0.673	-0.451	0.723	-0.264	0.060	0.012	
6.98463	44685	-3.142	0.000	-3.141	-0.198	65.609	-3.941	-15.211	0.298	-0.167	0.111	-0.321	1.157	0.202	-1.321	-0.293	0.692	-0.011	0.00021	604.134	-118.515	-135.131	0.03100	-0.642	-0.621	1.282	-0.336	0.052	0.007	
2.24643	44962	-3.142	-0.000	3.142	-0.306	65.500	-3.829	-15.295	0.334	-0.084	0.085	-0.319	1.163	0.202	-1.307	-0.290	0.701	-0.013	0.00035	606.379	-118.472	-135.172	0.01738	-1.166	-0.570	1.326	-0.313	0.339	0.006	
0.04631	45198	-3.141	-0.000	-3.142	-1.215	64.973	-4.227	-15.932	0.304	-0.137	0.106	-0.319	1.163	0.202	-1.307	-0.290	0.701	-0.013	0.00006	606.391	-118.445	-135.136	0.00011	-1.066	-0.548	1.364	-0.337	0.299	0.002	
